"Idx","SeqId","AltSeqId","TId","Layer","Trace","Direction","Sub","Module","Op","Kernel","Params","Sil(ns)","TC","Device","Stream","Grid","Block","FLOPs","Bytes"
"76","82","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:170","fprop","74","Tensor","__add__","elementwise_kernel","T=[(1,)],fp32,","1440","-","0","7","1,1,1","128,1,1","1.0","8"
"77","82","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:170","fprop","75","Tensor","__add__","elementwise_kernel","T=[(1,)],fp32,","1471","-","0","7","1,1,1","128,1,1","1.0","8"
"78","82","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:170","fprop","76","Tensor","__add__","elementwise_kernel","T=[(1,)],fp32,","1440","-","0","7","1,1,1","128,1,1","1.0","8"
"79","82","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:170","fprop","77","Tensor","__add__","elementwise_kernel","T=[(1,)],fp32,","1472","-","0","7","1,1,1","128,1,1","1.0","8"
"80","82","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:170","fprop","78","Tensor","__add__","elementwise_kernel","T=[(1,)],fp32,","1440","-","0","7","1,1,1","128,1,1","1.0","8"
"81","82","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:170","fprop","79","Tensor","__add__","elementwise_kernel","T=[(1,)],fp32,","1473","-","0","7","1,1,1","128,1,1","1.0","8"
"82","82","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:170","fprop","80","Tensor","__add__","elementwise_kernel","T=[(1,)],fp32,","1440","-","0","7","1,1,1","128,1,1","1.0","8"
"83","82","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:170","fprop","81","Tensor","__add__","elementwise_kernel","T=[(1,)],fp32,","1440","-","0","7","1,1,1","128,1,1","1.0","8"
"84","82","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:170","fprop","82","Tensor","__add__","elementwise_kernel","T=[(1,)],fp32,","1439","-","0","7","1,1,1","128,1,1","1.0","8"
"85","82","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:170","fprop","83","Tensor","__add__","elementwise_kernel","T=[(1,)],fp32,","1472","-","0","7","1,1,1","128,1,1","1.0","8"
"86","82","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:170","fprop","84","Tensor","__add__","elementwise_kernel","T=[(1,)],fp32,","1440","-","0","7","1,1,1","128,1,1","1.0","8"
"87","82","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:170","fprop","85","Tensor","__add__","elementwise_kernel","T=[(1,)],fp32,","1472","-","0","7","1,1,1","128,1,1","1.0","8"
"88","82","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:170","fprop","86","Tensor","__add__","elementwise_kernel","T=[(1,)],fp32,","1440","-","0","7","1,1,1","128,1,1","1.0","8"
"89","82","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:170","fprop","87","Tensor","__add__","elementwise_kernel","T=[(1,)],fp32,","1472","-","0","7","1,1,1","128,1,1","1.0","8"
"90","82","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:170","fprop","88","Tensor","__add__","elementwise_kernel","T=[(1,)],fp32,","1440","-","0","7","1,1,1","128,1,1","1.0","8"
"91","82","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:170","fprop","89","Tensor","__add__","elementwise_kernel","T=[(1,)],fp32,","1439","-","0","7","1,1,1","128,1,1","1.0","8"
"92","82","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:170","fprop","90","Tensor","__add__","elementwise_kernel","T=[(1,)],fp32,","1440","-","0","7","1,1,1","128,1,1","1.0","8"
"93","82","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:170","fprop","91","Tensor","__add__","elementwise_kernel","T=[(1,)],fp32,","13023","-","0","7","1,1,1","128,1,1","1.0","8"
"94","82","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:170","fprop","92","Tensor","__add__","elementwise_kernel","T=[(1,)],fp32,","1439","-","0","7","1,1,1","128,1,1","1.0","8"
"95","82","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:170","fprop","93","Tensor","__add__","elementwise_kernel","T=[(1,)],fp32,","1472","-","0","7","1,1,1","128,1,1","1.0","8"
"96","82","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:170","fprop","94","Tensor","__add__","elementwise_kernel","T=[(1,)],fp32,","1440","-","0","7","1,1,1","128,1,1","1.0","8"
"97","82","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:170","fprop","95","Tensor","__add__","elementwise_kernel","T=[(1,)],fp32,","1440","-","0","7","1,1,1","128,1,1","1.0","8"
"98","82","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:170","fprop","96","Tensor","__add__","elementwise_kernel","T=[(1,)],fp32,","1440","-","0","7","1,1,1","128,1,1","1.0","8"
"99","82","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:170","fprop","97","Tensor","__add__","elementwise_kernel","T=[(1,)],fp32,","1472","-","0","7","1,1,1","128,1,1","1.0","8"
"100","82","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:170","fprop","98","Tensor","__add__","elementwise_kernel","T=[(1,)],fp32,","1440","-","0","7","1,1,1","128,1,1","1.0","8"
"101","82","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:170","fprop","99","Tensor","__add__","elementwise_kernel","T=[(1,)],fp32,","1440","-","0","7","1,1,1","128,1,1","1.0","8"
"102","82","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:170","fprop","100","Tensor","__add__","elementwise_kernel","T=[(1,)],fp32,","1440","-","0","7","1,1,1","128,1,1","1.0","8"
"103","82","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:170","fprop","101","Tensor","__add__","elementwise_kernel","T=[(1,)],fp32,","1472","-","0","7","1,1,1","128,1,1","1.0","8"
"104","82","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:170","fprop","102","Tensor","__add__","elementwise_kernel","T=[(1,)],fp32,","1409","-","0","7","1,1,1","128,1,1","1.0","8"
"105","82","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:170","fprop","103","Tensor","__add__","elementwise_kernel","T=[(1,)],fp32,","1440","-","0","7","1,1,1","128,1,1","1.0","8"
"106","82","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:170","fprop","104","Tensor","__add__","elementwise_kernel","T=[(1,)],fp32,","1440","-","0","7","1,1,1","128,1,1","1.0","8"
"107","82","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:170","fprop","105","Tensor","__add__","elementwise_kernel","T=[(1,)],fp32,","1440","-","0","7","1,1,1","128,1,1","1.0","8"
"108","82","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:170","fprop","106","Tensor","__add__","elementwise_kernel","T=[(1,)],fp32,","1441","-","0","7","1,1,1","128,1,1","1.0","8"
"109","82","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:170","fprop","107","Tensor","__add__","elementwise_kernel","T=[(1,)],fp32,","1472","-","0","7","1,1,1","128,1,1","1.0","8"
"110","82","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:170","fprop","108","Tensor","__add__","elementwise_kernel","T=[(1,)],fp32,","1440","-","0","7","1,1,1","128,1,1","1.0","8"
"111","82","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:170","fprop","109","Tensor","__add__","elementwise_kernel","T=[(1,)],fp32,","1440","-","0","7","1,1,1","128,1,1","1.0","8"
"112","82","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:170","fprop","110","Tensor","__add__","elementwise_kernel","T=[(1,)],fp32,","1408","-","0","7","1,1,1","128,1,1","1.0","8"
"113","82","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:170","fprop","111","Tensor","__add__","elementwise_kernel","T=[(1,)],fp32,","1472","-","0","7","1,1,1","128,1,1","1.0","8"
"114","82","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:170","fprop","112","Tensor","__add__","elementwise_kernel","T=[(1,)],fp32,","1408","-","0","7","1,1,1","128,1,1","1.0","8"
"115","82","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:170","fprop","113","Tensor","__add__","elementwise_kernel","T=[(1,)],fp32,","1472","-","0","7","1,1,1","128,1,1","1.0","8"
"116","82","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:170","fprop","114","Tensor","__add__","elementwise_kernel","T=[(1,)],fp32,","1408","-","0","7","1,1,1","128,1,1","1.0","8"
"117","82","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:170","fprop","115","Tensor","__add__","elementwise_kernel","T=[(1,)],fp32,","1472","-","0","7","1,1,1","128,1,1","1.0","8"
"118","82","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:170","fprop","116","Tensor","__add__","elementwise_kernel","T=[(1,)],fp32,","1440","-","0","7","1,1,1","128,1,1","1.0","8"
"119","82","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:170","fprop","117","Tensor","__add__","elementwise_kernel","T=[(1,)],fp32,","1473","-","0","7","1,1,1","128,1,1","1.0","8"
"120","82","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:170","fprop","118","Tensor","__add__","elementwise_kernel","T=[(1,)],fp32,","1536","-","0","7","1,1,1","128,1,1","1.0","8"
"121","82","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:170","fprop","119","Tensor","__add__","elementwise_kernel","T=[(1,)],fp32,","1472","-","0","7","1,1,1","128,1,1","1.0","8"
"122","82","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:170","fprop","120","Tensor","__add__","elementwise_kernel","T=[(1,)],fp32,","1440","-","0","7","1,1,1","128,1,1","1.0","8"
"123","82","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:170","fprop","121","Tensor","__add__","elementwise_kernel","T=[(1,)],fp32,","1439","-","0","7","1,1,1","128,1,1","1.0","8"
"124","82","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:170","fprop","122","Tensor","__add__","elementwise_kernel","T=[(1,)],fp32,","1440","-","0","7","1,1,1","128,1,1","1.0","8"
"125","82","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:170","fprop","123","Tensor","__add__","elementwise_kernel","T=[(1,)],fp32,","1440","-","0","7","1,1,1","128,1,1","1.0","8"
"126","82","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:170","fprop","124","Tensor","__add__","elementwise_kernel","T=[(1,)],fp32,","1440","-","0","7","1,1,1","128,1,1","1.0","8"
"127","82","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:170","fprop","125","Tensor","__add__","elementwise_kernel","T=[(1,)],fp32,","1472","-","0","7","1,1,1","128,1,1","1.0","8"
"128","82","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:170","fprop","126","Tensor","__add__","elementwise_kernel","T=[(1,)],fp32,","1439","-","0","7","1,1,1","128,1,1","1.0","8"
"129","82","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:96,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/pyprof2/nvtx/nvmarker.py:95","fprop","0","torch.nn.functional","embedding","indexSelectLargeIndex","I=(29,128),int64,E=(37008,1024),fp32,","59583","-","0","7","640,1,1","128,1,1","0","30438400"
"130","83","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:99","fprop","0","torch.nn.functional","dropout","fused_dropout_kernel","T=(29,128,1024),fp32,","52255","-","0","7","640,1,1","256,1,1","19005440","30408704"
"131","84","-","35057","-","-","fprop","0","na","_pack_padded_sequence","elementwise_kernel","na=na,","7040","na","0","7","508,1,1","128,1,1","0","0"
"132","84","-","35057","-","-","fprop","1","na","_pack_padded_sequence","CatArrayBatchedCopy","na=na,","33727","na","0","7","160,15,1","512,1,1","0","0"
"133","-","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:102,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/pyprof2/nvtx/nvmarker.py:95","fprop","0","LSTM","forward","elementwise_kernel","T=[(2869,1024),(29,)],['float32','int64']","2624","-","0","7","512,1,1","512,1,1","0","0"
